"Date","Time","Open","High","Low","Close","Up","Down","Volume"
04/07/2026,14:00,6565.67,6565.68,6558.34,6563.41,12403,15029,27432.00
04/07/2026,14:05,6563.40,6567.32,6559.83,6564.34,10424,11109,21533.00
04/07/2026,14:10,6564.31,6566.54,6557.89,6561.72,12403,13752,26155.00
04/07/2026,14:15,6561.67,6568.49,6561.40,6568.10,10519,11907,22426.00
04/07/2026,14:20,6568.06,6597.59,6567.24,6595.64,24605,15075,39680.00
04/07/2026,14:25,6595.27,6603.98,6584.85,6589.63,17666,19446,37112.00
04/07/2026,14:30,6589.63,6591.52,6583.86,6590.27,14415,15439,29854.00
04/07/2026,14:35,6590.22,6590.61,6587.03,6587.97,13883,15880,29763.00
04/07/2026,14:40,6588.07,6588.24,6583.11,6583.60,15097,18419,33516.00
04/07/2026,14:45,6583.59,6594.23,6582.58,6591.41,20708,20282,40990.00
04/07/2026,14:50,6591.25,6613.09,6588.37,6600.24,38605,32271,70876.00
04/07/2026,14:55,6600.24,6610.82,6600.24,6607.78,34890,29595,64485.00
04/07/2026,15:00,6607.72,6618.26,6607.72,6616.84,277866,534214,812080.00
04/08/2026,08:35,6754.36,6793.50,6754.36,6785.47,204334,64831,269165.00
04/08/2026,08:40,6785.63,6788.07,6777.49,6777.96,45007,52645,97652.00
04/08/2026,08:45,6778.60,6780.27,6772.83,6776.55,40491,35195,75686.00
04/08/2026,08:50,6775.86,6787.94,6774.56,6785.45,41205,30680,71885.00
04/08/2026,08:55,6785.47,6785.47,6764.37,6764.98,23442,34905,58347.00
04/08/2026,09:00,6764.82,6773.39,6763.97,6773.29,28048,27952,56000.00
04/08/2026,09:05,6770.10,6775.38,6769.99,6774.37,27148,29219,56367.00
04/08/2026,09:10,6774.44,6775.58,6765.52,6772.57,25041,24662,49703.00
04/08/2026,09:15,6772.49,6775.01,6768.47,6773.19,21840,21367,43207.00
04/08/2026,09:20,6773.14,6775.90,6767.50,6769.98,19283,22402,41685.00
04/08/2026,09:25,6770.01,6775.48,6769.65,6772.09,18421,17992,36413.00
04/08/2026,09:30,6771.84,6771.84,6765.09,6765.14,16862,22041,38903.00
04/08/2026,09:35,6765.14,6767.22,6758.76,6760.75,20067,20729,40796.00
04/08/2026,09:40,6760.80,6762.40,6756.12,6756.46,17708,22538,40246.00
04/08/2026,09:45,6756.71,6763.05,6756.57,6757.90,18167,17022,35189.00
04/08/2026,09:50,6757.87,6759.74,6751.69,6758.34,17896,20711,38607.00
04/08/2026,09:55,6758.72,6758.72,6750.76,6754.96,14646,15414,30060.00
04/08/2026,10:00,6754.83,6754.83,6740.28,6752.45,18277,22520,40797.00
04/08/2026,10:05,6752.53,6763.09,6752.53,6760.86,17091,14539,31630.00
04/08/2026,10:10,6760.67,6761.37,6750.89,6751.11,13845,17790,31635.00
04/08/2026,10:15,6751.08,6757.02,6749.05,6755.70,15519,15444,30963.00
04/08/2026,10:20,6755.53,6758.41,6752.34,6758.41,14504,13731,28235.00
04/08/2026,10:25,6758.40,6759.39,6755.26,6759.36,16651,14773,31424.00
04/08/2026,10:30,6759.37,6759.64,6754.42,6754.59,15993,17160,33153.00
04/08/2026,10:35,6754.44,6761.96,6754.35,6761.91,16863,14004,30867.00
04/08/2026,10:40,6761.96,6767.06,6761.56,6766.15,15262,11523,26785.00
04/08/2026,10:45,6766.21,6766.84,6762.24,6766.01,12475,12228,24703.00
04/08/2026,10:50,6766.14,6772.66,6766.14,6772.37,14901,10840,25741.00
04/08/2026,10:55,6772.47,6774.66,6772.15,6773.43,13672,11382,25054.00
04/08/2026,11:00,6773.39,6774.96,6772.54,6773.00,12839,11389,24228.00
04/08/2026,11:05,6772.99,6780.67,6772.98,6778.03,13643,12259,25902.00
04/08/2026,11:10,6778.02,6778.36,6776.06,6776.24,10965,10194,21159.00
04/08/2026,11:15,6776.29,6777.63,6773.48,6773.48,11755,11929,23684.00
04/08/2026,11:20,6773.56,6774.42,6769.40,6771.79,13047,11556,24603.00
04/08/2026,11:25,6771.83,6774.15,6770.86,6773.32,13563,11317,24880.00
04/08/2026,11:30,6773.29,6775.34,6772.28,6774.55,12959,11075,24034.00
04/08/2026,11:35,6774.55,6778.44,6773.44,6778.44,11776,11900,23676.00
04/08/2026,11:40,6778.43,6779.88,6776.91,6779.88,13248,9842,23090.00
04/08/2026,11:45,6779.89,6783.45,6779.68,6783.40,13136,9254,22390.00
04/08/2026,11:50,6783.34,6785.55,6782.96,6784.82,11333,11306,22639.00
04/08/2026,11:55,6784.61,6785.71,6783.37,6784.75,9304,11045,20349.00
04/08/2026,12:00,6784.70,6786.63,6784.41,6784.91,12007,9765,21772.00
04/08/2026,12:05,6784.95,6788.33,6784.76,6785.11,11106,11841,22947.00
04/08/2026,12:10,6785.15,6785.20,6781.78,6782.71,10130,12162,22292.00
04/08/2026,12:15,6782.68,6784.47,6782.09,6782.97,10234,9542,19776.00
04/08/2026,12:20,6782.97,6784.71,6780.25,6781.42,10928,9623,20551.00
04/08/2026,12:25,6781.46,6782.84,6776.31,6776.49,10637,12408,23045.00
04/08/2026,12:30,6776.83,6777.96,6772.36,6774.05,10109,12138,22247.00
04/08/2026,12:35,6774.01,6777.71,6773.94,6775.66,10759,11469,22228.00
04/08/2026,12:40,6775.63,6779.05,6772.52,6776.77,13936,12487,26423.00
04/08/2026,12:45,6776.65,6780.65,6775.79,6780.07,10758,11978,22736.00
04/08/2026,12:50,6780.15,6781.33,6778.46,6778.46,10567,11090,21657.00
04/08/2026,12:55,6778.52,6781.78,6778.52,6780.60,11601,10028,21629.00
04/08/2026,13:00,6780.54,6782.12,6780.14,6781.83,9755,8396,18151.00
04/08/2026,13:05,6781.85,6786.41,6778.68,6786.37,15157,9831,24988.00
04/08/2026,13:10,6786.43,6788.82,6785.75,6788.79,12300,9915,22215.00
04/08/2026,13:15,6788.73,6788.91,6786.17,6787.47,11543,12626,24169.00
04/08/2026,13:20,6787.44,6790.09,6768.89,6772.47,17013,19008,36021.00
04/08/2026,13:25,6772.44,6777.50,6771.64,6774.46,13447,11958,25405.00
04/08/2026,13:30,6774.38,6777.55,6771.53,6773.47,11793,11560,23353.00
04/08/2026,13:35,6773.43,6777.26,6772.14,6773.05,11593,11109,22702.00
04/08/2026,13:40,6773.00,6774.37,6769.72,6769.80,9758,12932,22690.00
04/08/2026,13:45,6769.83,6769.97,6763.97,6764.22,10417,12139,22556.00
04/08/2026,13:50,6764.29,6767.20,6762.35,6763.00,11288,12819,24107.00
04/08/2026,13:55,6762.96,6765.52,6761.47,6763.29,11465,14166,25631.00
04/08/2026,14:00,6763.30,6763.30,6753.14,6753.98,11105,17357,28462.00
04/08/2026,14:05,6753.85,6760.25,6752.68,6757.10,15371,14309,29680.00
04/08/2026,14:10,6756.95,6762.33,6755.39,6760.52,14520,14072,28592.00
04/08/2026,14:15,6760.56,6768.44,6760.56,6767.79,18131,12854,30985.00
04/08/2026,14:20,6767.84,6768.90,6761.14,6762.69,15922,15412,31334.00
04/08/2026,14:25,6762.65,6763.15,6758.50,6762.01,16779,15673,32452.00
04/08/2026,14:30,6762.09,6765.17,6759.41,6759.80,13042,19190,32232.00
04/08/2026,14:35,6759.76,6769.76,6759.57,6769.52,21042,14609,35651.00
04/08/2026,14:40,6769.56,6774.04,6768.89,6772.29,20009,21598,41607.00
04/08/2026,14:45,6772.37,6772.37,6766.06,6770.93,20946,20828,41774.00
04/08/2026,14:50,6770.99,6774.63,6770.65,6773.75,24797,26632,51429.00
04/08/2026,14:55,6773.94,6778.12,6773.74,6777.20,42320,38151,80471.00
04/08/2026,15:00,6776.96,6783.65,6774.87,6782.96,132259,809305,941564.00
04/09/2026,08:35,6783.69,6783.69,6768.56,6771.31,28323,105189,133512.00
04/09/2026,08:40,6771.16,6777.66,6770.29,6775.73,25464,26776,52240.00
04/09/2026,08:45,6775.35,6782.44,6773.96,6780.28,21466,19065,40531.00
04/09/2026,08:50,6780.51,6781.63,6774.17,6779.32,25674,21075,46749.00
04/09/2026,08:55,6779.18,6779.18,6771.32,6773.04,20942,21115,42057.00
04/09/2026,09:00,6772.79,6777.43,6771.02,6776.67,21604,17925,39529.00
04/09/2026,09:05,6777.03,6779.06,6773.06,6778.53,20876,22046,42922.00
04/09/2026,09:10,6778.33,6781.01,6773.61,6774.07,17044,19061,36105.00
04/09/2026,09:15,6773.91,6778.13,6771.29,6771.29,17321,19617,36938.00
04/09/2026,09:20,6771.21,6771.21,6765.22,6766.97,14842,20579,35421.00
04/09/2026,09:25,6767.28,6771.14,6766.79,6769.46,13861,14720,28581.00
04/09/2026,09:30,6769.60,6769.60,6763.13,6765.17,13117,15413,28530.00
04/09/2026,09:35,6766.59,6767.68,6761.55,6764.90,14794,17656,32450.00
04/09/2026,09:40,6764.93,6768.68,6763.09,6768.68,14991,14919,29910.00
04/09/2026,09:45,6768.64,6770.41,6766.40,6767.37,12948,12471,25419.00
04/09/2026,09:50,6767.41,6773.11,6767.05,6772.08,16816,13154,29970.00
04/09/2026,09:55,6772.12,6775.85,6771.56,6775.67,15454,13421,28875.00
04/09/2026,10:00,6775.71,6777.99,6773.95,6777.84,15075,12280,27355.00
04/09/2026,10:05,6777.81,6777.92,6770.20,6773.54,14947,17885,32832.00
04/09/2026,10:10,6773.62,6775.40,6771.92,6774.24,12780,11729,24509.00
04/09/2026,10:15,6774.33,6782.10,6774.00,6781.67,13564,12311,25875.00
04/09/2026,10:20,6781.56,6788.24,6781.56,6788.18,15990,14159,30149.00
04/09/2026,10:25,6788.13,6789.35,6784.30,6786.76,15161,14813,29974.00
04/09/2026,10:30,6786.87,6786.87,6781.97,6783.83,12077,13102,25179.00
04/09/2026,10:35,6783.75,6803.63,6781.80,6798.62,20537,20285,40822.00
04/09/2026,10:40,6798.36,6802.62,6792.50,6796.34,16169,14821,30990.00
04/09/2026,10:45,6796.31,6801.61,6796.31,6799.63,13540,15246,28786.00
04/09/2026,10:50,6799.51,6808.14,6796.27,6804.86,15933,13808,29741.00
04/09/2026,10:55,6804.57,6809.86,6803.74,6809.86,13711,11088,24799.00
